ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 122,GRX,3.25,-2.3125,2.5,-0.3125,0.0625,-0.25,0.125,-2,-44.875,-0.375,20.125,33.0625,-2,26.625,26.375,31,23.375,14.75,9.8125,7.8125,5.5625,13.4375,9.9375,6.0625,26.875,39.8125,41.625,36,24.8125,26,6.5,-6.0625,-14.625,-8.1875,4.6875,7,-4.9375,18.25,7,-2.1875,-60.8125,-26.875,-32.4375,-55.6875,10.0625,0,0
Action 122,GRY,3.25,-2.3125,2.5,-0.3125,0.0625,-0.25,0.125,-2,-44.875,-0.375,20.125,33.0625,-2,26.625,26.375,31,23.375,14.75,9.8125,7.8125,5.5625,13.4375,9.9375,6.0625,26.875,39.8125,41.625,36,24.8125,26,6.5,-6.0625,-14.625,-8.1875,4.6875,7,-4.9375,18.25,7,-2.1875,-60.8125,-26.875,-32.4375,-55.6875,10.0625,0,0
Action 122,GRZ,3.25,-2.3125,2.5,-0.3125,0.0625,-0.25,0.125,-2,-44.875,-0.375,20.125,33.0625,-2,26.625,26.375,31,23.375,14.75,9.8125,7.8125,5.5625,13.4375,9.9375,6.0625,26.875,39.8125,41.625,36,24.8125,26,6.5,-6.0625,-14.625,-8.1875,4.6875,7,-4.9375,18.25,7,-2.1875,-60.8125,-26.875,-32.4375,-55.6875,10.0625,0,0
Action 122,ORL,3.065145,3.065645,3.065525,3.063911,3.064623,3.064722,3.064623,3.064623,3.064691,3.066998,3.064356,3.064535,3.06684,3.069169,3.070582,3.074101,3.073014,3.072449,3.074013,3.074084,3.073568,3.073448,3.072733,3.081714,3.092164,3.08729,3.079295,3.081746,3.081746,3.0546,3.045209,3.045249,3.054948,3.065158,3.049325,3.050588,3.057763,3.060407,3.060391,3.05928,3.063208,3.066898,3.068497,3.066787,3.072407,0,0
Action 122,OPL,3.106833,3.106567,3.10668,3.106808,3.106749,3.106944,3.106749,3.106749,3.106465,3.108429,3.105848,3.104456,3.105174,3.103141,3.10361,3.103269,3.102387,3.104172,3.111584,3.112299,3.112486,3.111686,3.11285,3.114677,3.113797,3.107497,3.104836,3.105448,3.105448,3.092649,3.084914,3.081314,3.082613,3.079108,3.070759,3.072757,3.07671,3.086492,3.089877,3.093231,3.097723,3.099355,3.098957,3.096334,3.095269,0,0
Action 122,OYL,4.461791,4.461068,4.462726,4.463804,4.463167,4.463379,4.463167,4.463167,4.462715,4.464977,4.462528,4.451279,4.435803,4.417022,4.413321,4.416789,4.429632,4.449625,4.475117,4.483221,4.483503,4.479301,4.465978,4.45451,4.449724,4.45518,4.460484,4.452872,4.452872,4.421588,4.388726,4.364056,4.353681,4.355423,4.387239,4.403275,4.415728,4.432164,4.438472,4.437732,4.4334,4.435456,4.438677,4.440121,4.425672,0,0
Action 122,ORR,6.928901,6.927487,6.930258,6.929623,6.929471,6.932172,6.931153,6.930804,6.892153,6.827433,6.773692,6.796299,6.708668,6.721179,6.747886,6.836671,6.891089,6.956411,7.025519,7.038932,7.056964,7.086551,7.102123,7.094294,7.062685,7.052046,7.035906,7.028342,7.001372,6.976836,6.965929,6.952604,6.928224,6.921432,6.921618,6.928791,6.921874,6.942754,6.964063,6.997849,6.97116,6.965288,7.042688,7.115881,7.187263,0,0
Action 122,OPR,3.161647,3.162287,3.161701,3.161986,3.162151,3.162616,3.162621,3.16328,3.190881,3.344701,3.584689,3.945971,4.503492,4.860085,5.116619,5.319826,5.407752,5.457931,5.505126,5.525288,5.546154,5.561674,5.550971,5.538172,5.522202,5.503048,5.495124,5.507358,5.551879,5.602023,5.627683,5.633801,5.638392,5.620735,5.581145,5.509915,5.328127,5.125147,4.823899,4.367885,4.031882,3.743479,3.458832,3.329426,3.225142,0,0
Action 122,OYR,1.315556,1.315291,1.314209,1.313045,1.31247,1.308865,1.308553,1.306708,1.28533,1.331665,1.408877,1.477431,1.613645,1.754666,1.896335,2.055721,2.162826,2.256673,2.334208,2.360358,2.38712,2.419115,2.408582,2.330517,2.115683,1.900108,1.59414,1.382128,1.191922,1.057938,1.010794,1.014332,1.017884,1.05444,1.081955,1.099784,1.128334,1.159909,1.189747,1.200539,1.122505,1.01637,0.8629639,0.6855757,0.5345843,0,0
Action 123,ALX,0.925293,0.9350586,0.9238281,0.9296875,0.9316406,0.9262695,0.9306641,0.9306641,0.9365234,0.9248047,0.9135742,0.918457,0.9399414,0.9160156,0.9438477,0.9301758,0.9165039,0.9140625,0.9208984,0.9116211,0.9208984,0.9228516,0.9311523,0.9199219,0.9384766,0.9082031,0.9072266,0.9267578,0.9389648,0.9345703,0.9199219,0.9282227,0.9345703,0.9331055,0.9204102,0.9228516,0.9179688,0.9121094,0.9423828,0.8979492,0.9311523,0.9257813,0.9238281,0.9438477,0.9316406,0,0
Action 123,ALY,-0.3496094,-0.3334961,-0.3413086,-0.3349609,-0.3388672,-0.3374023,-0.3417969,-0.3374023,-0.3452148,-0.3349609,-0.3520508,-0.3569336,-0.3271484,-0.324707,-0.3251953,-0.328125,-0.3417969,-0.3647461,-0.3754883,-0.3710938,-0.3662109,-0.3525391,-0.3476563,-0.3569336,-0.3935547,-0.3564453,-0.3364258,-0.3168945,-0.340332,-0.3662109,-0.3286133,-0.3154297,-0.3295898,-0.3632813,-0.355957,-0.3803711,-0.3632813,-0.3398438,-0.3457031,-0.3657227,-0.3686523,-0.3320313,-0.3564453,-0.3583984,-0.3305664,0,0
Action 123,ALZ,0.140625,0.1274414,0.128418,0.1274414,0.1308594,0.1166992,0.1308594,0.1308594,0.1328125,0.1186523,0.1269531,0.1479492,0.1445313,0.1230469,0.1152344,0.1357422,0.1313477,0.1186523,0.1264648,0.1416016,0.1308594,0.1318359,0.1318359,0.1342773,0.1337891,0.1191406,0.1323242,0.1513672,0.1259766,0.09667969,0.1162109,0.1254883,0.1035156,0.09277344,0.1342773,0.137207,0.1113281,0.1196289,0.1176758,0.1108398,0.125,0.121582,0.1240234,0.121582,0.1274414,0,0
Action 123,ARX,0.9072266,0.9125977,0.9150391,0.9116211,0.9047852,0.9077148,0.9072266,0.9086914,1.010742,0.9575195,0.6958008,0.3828125,0.1049805,-0.02636719,-0.07275391,-0.1201172,-0.2714844,-0.2426758,-0.3286133,-0.2827148,-0.2133789,-0.1083984,-0.1513672,-0.3330078,-0.3803711,-0.3964844,-0.5776367,-0.7211914,-0.6567383,-0.5776367,-0.4746094,-0.4394531,-0.4169922,-0.4145508,-0.3583984,-0.2558594,-0.2402344,-0.01074219,-0.15625,-0.07714844,0.0703125,0.4169922,0.6459961,0.890625,0.7900391,0,0
Action 123,ARY,0.3325195,0.3325195,0.3330078,0.331543,0.331543,0.3603516,0.331543,0.3779297,0.4321289,0.7705078,0.769043,0.9995117,0.894043,0.8149414,0.7871094,0.8007813,0.7734375,0.828125,0.8876953,0.894043,0.8979492,0.9589844,0.9921875,0.8999023,0.8320313,0.8666992,0.815918,0.7822266,0.7758789,0.8032227,0.8486328,0.8554688,0.828125,0.8041992,0.7358398,0.7602539,0.8100586,0.8769531,0.8852539,0.9814453,0.9985352,0.6796875,0.9873047,0.574707,0.6865234,0,0
Action 123,ARZ,0.1464844,0.144043,0.1435547,0.1376953,0.1425781,0.1391602,0.1533203,0.1396484,0.1240234,0.4321289,0.4951172,0.4624023,0.5620117,0.5634766,0.5366211,0.3974609,0.2583008,0.269043,0.2114258,0.1918945,0.1411133,0.1025391,0.1367188,0.2641602,0.3476563,0.4106445,0.4580078,0.5766602,0.5068359,0.4282227,0.3901367,0.3833008,0.378418,0.3959961,0.4052734,0.4287109,0.4692383,0.5932617,0.390625,0.1762695,0.2641602,0.3432617,0.1884766,0.284668,0.175293,0,0
Action 123,EMG0L,-2,-1,-1,-1,-2,-2,1,0,0,-1,-3,-3,-1,-2,-1,0,-1,-2,1,0,-1,-2,-1,-2,-3,0,-1,-2,-3,-3,1,-1,-2,0,-1,-2,0,-3,-3,-2,0,-1,0,-1,-2,0,0
Action 123,EMG1L,-1,-2,-1,2,2,-3,-1,0,0,0,-2,-4,-1,0,-2,-1,-1,-4,-4,0,0,-1,-4,-4,-3,-4,0,0,0,2,-5,-3,-5,-1,-1,1,2,-1,-1,-1,1,-2,-2,-2,-1,0,0
Action 123,EMG2L,2,-2,-3,-3,-1,-3,1,-1,0,-1,1,1,0,0,1,2,-5,3,-1,-2,0,-5,-2,-4,-4,-2,12,-49,-4,-3,-6,-40,-1,-4,-8,1,-1,-1,-54,3,-6,0,11,-3,2,0,0
Action 123,EMG3L,0,-1,-1,-1,-1,-2,2,-1,-2,1,-2,0,-1,-1,-1,0,-1,-1,0,-2,-1,-1,-1,-1,0,1,0,-6,0,-1,2,-6,-1,-3,-2,0,-1,0,-5,1,-3,-2,3,-1,-1,0,0
Action 123,EMG4L,-2,-2,-2,-2,-1,-1,0,-3,-1,-2,-2,0,-1,-3,0,-1,-2,0,-1,1,0,-2,-2,0,-3,-3,-1,-2,-1,0,-1,-6,-4,-1,-3,-2,-1,1,-4,-3,-2,-2,0,-1,-1,0,0
Action 123,EMG5L,0,-1,0,-1,-2,-2,-1,-1,-2,-4,-1,-1,-1,-2,0,-1,-1,-1,-1,-1,0,-1,1,-3,-1,-1,0,-5,0,-1,0,0,-2,0,0,1,0,-1,0,-1,-3,0,1,-1,-2,0,0
Action 123,EMG6L,-2,-2,-3,-1,0,0,-1,-2,-1,-2,-2,-2,0,-2,-1,-1,0,-1,-2,-3,0,1,3,0,-2,-2,2,-9,2,0,1,-5,-2,-3,-2,-1,-1,0,0,-1,-1,-1,0,-3,-3,0,0
Action 123,EMG7L,-2,-1,1,-1,0,1,-1,-1,-3,-3,-1,1,-1,-1,0,0,0,-4,-1,-1,-2,0,-2,-2,-2,0,-2,-2,-1,3,-1,-2,-1,1,1,0,1,0,-2,-3,-2,0,-1,-1,-1,0,0
Action 123,EMG0R,2,1,0,-1,0,-6,-2,3,-8,5,30,8,4,-23,4,-28,38,0,19,23,-11,-12,-13,-57,3,-103,-21,3,51,7,-16,-28,95,-36,-10,-5,-9,9,-42,29,0,-4,30,17,10,0,0
Action 123,EMG1R,-1,-1,0,-1,1,2,-2,-6,3,16,-8,46,18,-3,27,13,-5,6,0,-19,-10,10,-13,-7,14,-6,10,1,15,-9,26,1,-2,-4,-4,-12,-1,-11,-17,-3,5,2,3,-6,2,0,0
Action 123,EMG2R,-1,-2,-2,1,2,1,-2,-6,-5,24,-5,28,3,-2,9,9,-3,-8,5,-15,-6,0,-13,-4,7,10,4,11,-5,-2,4,11,-2,-3,-3,-7,-7,-12,-5,1,0,1,2,-4,-2,0,0
Action 123,EMG3R,0,-1,-1,1,0,-1,-2,-2,-8,-5,1,16,-1,-6,-1,7,-6,-18,13,-3,4,-9,-23,0,3,39,19,-10,-14,19,-8,11,-23,-9,4,-7,34,1,-14,10,2,14,-3,-8,1,0,0
Action 123,EMG4R,0,-2,0,2,1,0,2,-4,1,-45,1,40,4,-17,-13,21,-15,4,55,11,-25,-26,-29,1,24,-3,16,-44,15,22,20,38,-20,-4,-20,-43,-11,17,-25,17,-3,13,-1,-34,2,0,0
Action 123,EMG5R,1,0,0,0,-2,-3,-5,0,-2,-2,-5,-1,-7,-11,-1,2,-3,18,-9,-2,-15,-4,-18,-14,-13,6,-19,-4,-22,16,12,-1,0,-10,-9,7,-5,0,1,3,3,-1,-6,-19,-5,0,0
Action 123,EMG6R,1,1,0,1,1,3,1,7,-8,1,2,-6,-2,-7,1,16,3,8,12,4,12,-10,-17,3,-12,-16,-15,-3,4,-2,16,-33,-8,-16,6,-29,-20,-1,-16,33,-7,19,13,16,-2,0,0
Action 123,EMG7R,1,-1,-1,-1,1,0,-5,26,-18,3,-1,-9,7,-32,8,24,-5,22,1,-9,-8,-5,-10,-84,-4,-39,-31,-8,51,12,21,-19,2,-15,25,-10,-16,2,-24,32,34,-15,34,31,5,0,0
Action 123,GLX,-1.0625,2.5,-1.3125,0.8125,0.6875,1.25,2,1.375,3.625,3.4375,-3.875,-8.6875,-1.25,-5.625,-1,5.625,10.1875,7.9375,5.9375,1.8125,-0.5,-2,1.25,3.1875,-8.4375,-10,-7.1875,-1.125,-7.625,-7.4375,0.625,-2.625,8.625,1.5625,6.0625,1.125,2.1875,-1.3125,1.4375,-1,-4.125,0.125,-3.125,-1.875,-2.0625,0,0
Action 123,GLY,-1.0625,2.5,-1.3125,0.8125,0.6875,1.25,2,1.375,3.625,3.4375,-3.875,-8.6875,-1.25,-5.625,-1,5.625,10.1875,7.9375,5.9375,1.8125,-0.5,-2,1.25,3.1875,-8.4375,-10,-7.1875,-1.125,-7.625,-7.4375,0.625,-2.625,8.625,1.5625,6.0625,1.125,2.1875,-1.3125,1.4375,-1,-4.125,0.125,-3.125,-1.875,-2.0625,0,0
Action 123,GLZ,-1.0625,2.5,-1.3125,0.8125,0.6875,1.25,2,1.375,3.625,3.4375,-3.875,-8.6875,-1.25,-5.625,-1,5.625,10.1875,7.9375,5.9375,1.8125,-0.5,-2,1.25,3.1875,-8.4375,-10,-7.1875,-1.125,-7.625,-7.4375,0.625,-2.625,8.625,1.5625,6.0625,1.125,2.1875,-1.3125,1.4375,-1,-4.125,0.125,-3.125,-1.875,-2.0625,0,0
Action 123,GRX,2.125,-1.0625,0,1.8125,0.5,-1.3125,-16.0625,13.125,-54.875,42.625,37.75,9.3125,-6.0625,59.375,57.5625,48.5625,45.125,22.6875,14.75,8.8125,0.625,-0.875,6.1875,23,37.1875,31.9375,20.6875,11,-0.375,-11,-7.3125,0.875,1.9375,4.3125,2.1875,-5.6875,17.25,2.625,15.8125,31.3125,16.6875,-14.4375,13.1875,8.375,-18.5625,0,0
Action 123,GRY,2.125,-1.0625,0,1.8125,0.5,-1.3125,-16.0625,13.125,-54.875,42.625,37.75,9.3125,-6.0625,59.375,57.5625,48.5625,45.125,22.6875,14.75,8.8125,0.625,-0.875,6.1875,23,37.1875,31.9375,20.6875,11,-0.375,-11,-7.3125,0.875,1.9375,4.3125,2.1875,-5.6875,17.25,2.625,15.8125,31.3125,16.6875,-14.4375,13.1875,8.375,-18.5625,0,0
Action 123,GRZ,2.125,-1.0625,0,1.8125,0.5,-1.3125,-16.0625,13.125,-54.875,42.625,37.75,9.3125,-6.0625,59.375,57.5625,48.5625,45.125,22.6875,14.75,8.8125,0.625,-0.875,6.1875,23,37.1875,31.9375,20.6875,11,-0.375,-11,-7.3125,0.875,1.9375,4.3125,2.1875,-5.6875,17.25,2.625,15.8125,31.3125,16.6875,-14.4375,13.1875,8.375,-18.5625,0,0
Action 123,ORL,3.081267,3.084251,3.083523,3.083701,3.084035,3.085092,3.085706,3.087029,3.086259,3.088463,3.086767,3.080063,3.084856,3.090054,3.078993,3.079075,3.081357,3.079272,3.070796,3.070765,3.0712,3.073869,3.076138,3.089032,3.067214,3.037478,3.023766,3.02849,3.031626,3.021708,3.012179,3.023914,3.035805,3.028792,3.024209,3.022992,3.027138,3.028211,3.031523,3.028978,3.025782,3.034868,3.034568,3.020999,3.022786,0,0
Action 123,OPL,3.0935,3.093771,3.094234,3.093854,3.093471,3.092745,3.093214,3.094193,3.096388,3.098439,3.096938,3.094679,3.097119,3.100498,3.098482,3.098863,3.10169,3.104643,3.10696,3.110877,3.112155,3.114547,3.115932,3.117281,3.111585,3.108901,3.1123,3.112371,3.104181,3.096975,3.102438,3.106542,3.105716,3.100706,3.100325,3.102307,3.110298,3.113386,3.110767,3.108605,3.109553,3.112617,3.112468,3.108649,3.104968,0,0
Action 123,OYL,4.352445,4.35249,4.352283,4.35518,4.355446,4.35821,4.359777,4.362813,4.367014,4.371844,4.369836,4.364554,4.353613,4.334192,4.340893,4.346207,4.358682,4.384017,4.402356,4.409042,4.409299,4.400071,4.398703,4.396911,4.416344,4.42942,4.425812,4.41516,4.403014,4.401008,4.393388,4.381727,4.376981,4.390053,4.407136,4.41242,4.414571,4.415656,4.417303,4.416493,4.414345,4.403103,4.395804,4.406188,4.408076,0,0
Action 123,ORR,6.958958,6.957995,6.956987,6.958216,6.957725,6.956028,6.936316,6.94302,6.858789,6.805132,6.776708,6.751603,6.684807,6.739827,6.850315,6.991431,7.076013,7.121754,7.180535,7.201411,7.214075,7.211124,7.170465,7.129611,7.101605,7.067426,7.018305,6.937181,6.873371,6.833576,6.815148,6.810772,6.820231,6.823874,6.806113,6.799828,6.813385,6.811385,6.839923,6.885641,6.906435,6.885158,6.931098,6.858613,6.874109,0,0
Action 123,OPR,3.087615,3.08799,3.088965,3.0885,3.087595,3.090994,3.106667,3.121883,3.222927,3.464379,3.775492,4.144583,4.540226,4.979979,5.207882,5.384051,5.44963,5.489986,5.527633,5.543075,5.550315,5.542594,5.553067,5.568485,5.575281,5.574887,5.574931,5.58509,5.619118,5.651371,5.6699,5.675051,5.670136,5.663081,5.631387,5.550263,5.37847,5.191894,5.047403,4.833323,4.458565,4.16768,3.88633,3.590413,3.439924,0,0
Action 123,OYR,1.206635,1.207707,1.208741,1.208668,1.209136,1.211047,1.207738,1.209123,1.223801,1.300071,1.41098,1.528534,1.637166,1.817751,1.978035,2.157527,2.255188,2.327924,2.393791,2.419001,2.433219,2.41174,2.26389,2.073595,1.770813,1.521131,1.278475,1.005006,0.8756909,0.8327084,0.8322528,0.8398414,0.8436645,0.8356779,0.8136814,0.8101286,0.8093443,0.8291134,0.8968462,0.981004,1.086684,1.108979,1.092158,1.094478,1.08884,0,0
Action 124,ALX,0.9267578,0.9365234,0.9282227,0.9394531,0.9326172,0.9375,0.9301758,0.9316406,0.9350586,0.90625,0.925293,0.9506836,0.9301758,0.9365234,0.9360352,0.9262695,0.9287109,0.9311523,0.9169922,0.9169922,0.9165039,0.9501953,0.9335938,0.9311523,0.9179688,0.9013672,0.9316406,0.9150391,0.9506836,0.9262695,0.9482422,0.9370117,0.9335938,0.9116211,0.9287109,0.9291992,0.9238281,0.9516602,0.9106445,0.921875,0.9296875,0.9345703,0.9155273,0.9331055,0.9165039,0,0
Action 124,ALY,-0.3286133,-0.3364258,-0.3261719,-0.3408203,-0.3354492,-0.3286133,-0.3300781,-0.3251953,-0.3393555,-0.3476563,-0.355957,-0.3261719,-0.3232422,-0.3388672,-0.3203125,-0.3364258,-0.3496094,-0.3603516,-0.3671875,-0.3671875,-0.3334961,-0.3344727,-0.309082,-0.3227539,-0.3603516,-0.3818359,-0.3569336,-0.3647461,-0.2695313,-0.3486328,-0.3037109,-0.3125,-0.3408203,-0.3652344,-0.3676758,-0.3569336,-0.3413086,-0.3632813,-0.3481445,-0.3530273,-0.3408203,-0.3208008,-0.3369141,-0.3642578,-0.3422852,0,0
Action 124,ALZ,0.1328125,0.1254883,0.1206055,0.1289063,0.1157227,0.1196289,0.1289063,0.1342773,0.1176758,0.1118164,0.1499023,0.1323242,0.121582,0.1064453,0.1230469,0.1293945,0.1259766,0.1191406,0.1347656,0.1347656,0.1191406,0.1313477,0.121582,0.1196289,0.1118164,0.144043,0.1435547,0.144043,0.09472656,0.1162109,0.1083984,0.09570313,0.1005859,0.1435547,0.1347656,0.109375,0.1118164,0.1210938,0.1157227,0.1293945,0.1235352,0.1137695,0.1064453,0.1391602,0.1318359,0,0
Action 124,ARX,0.9135742,0.9404297,0.9199219,0.9199219,0.9223633,0.9326172,0.8999023,0.953125,1.134277,0.9648438,0.7260742,0.2646484,0.07861328,-0.08154297,-0.04199219,-0.1435547,-0.1884766,-0.2875977,-0.2397461,-0.2734375,-0.1982422,-0.1577148,-0.1689453,-0.4101563,-0.5864258,-0.4018555,-0.6225586,-0.6225586,-0.503418,-0.4746094,-0.4394531,-0.3769531,-0.246582,-0.1518555,-0.08154297,0.07714844,0.3632813,0.6635742,0.6904297,0.8955078,1.008301,0.9692383,0.921875,0.9194336,0.9375,0,0
Action 124,ARY,0.2944336,0.3041992,0.284668,0.2905273,0.3032227,0.2963867,0.3481445,0.3388672,0.472168,0.6523438,0.7919922,0.9311523,0.9697266,0.8457031,0.7529297,0.7602539,0.8164063,0.8417969,0.7915039,0.9370117,0.9448242,0.9233398,0.9423828,0.9199219,0.9536133,0.8613281,0.7358398,0.7460938,0.8935547,0.8720703,0.8764648,0.8129883,0.7158203,0.668457,0.7617188,0.8110352,1.045898,0.9189453,0.7993164,0.6269531,0.3701172,0.5776367,0.3242188,0.3642578,0.2290039,0,0
Action 124,ARZ,0.1010742,0.1054688,0.09423828,0.09619141,0.1137695,0.1083984,0.07470703,0.03564453,0.1303711,0.4038086,0.5180664,0.3618164,0.449707,0.4995117,0.4506836,0.3735352,0.1953125,0.2705078,0.2148438,0.1650391,0.1108398,0.07861328,0.1201172,0.3383789,0.4970703,0.4179688,0.4541016,0.4555664,0.4174805,0.3457031,0.3359375,0.3969727,0.4208984,0.3266602,0.3203125,0.5092773,0.347168,0.2421875,0.1894531,0.2143555,0.1474609,0.1069336,0.1269531,0.08007813,0.04443359,0,0
Action 124,EMG0L,-1,-3,1,-1,-3,-1,-2,-2,2,-3,0,-2,-1,-1,1,1,0,-1,-2,0,0,-2,-1,-2,-1,-2,0,0,-3,-1,0,0,-1,0,0,-2,-3,-2,3,1,-2,-1,-2,-2,0,0,0
Action 124,EMG1L,-2,-4,-4,-1,0,1,-2,0,-2,-4,-2,-3,-2,0,-1,1,4,-2,1,-3,-4,-2,-1,-3,-2,1,-2,2,-2,-2,1,1,-1,-2,-1,-3,-1,2,-1,-6,-5,1,-5,-1,-3,0,0
Action 124,EMG2L,-1,0,-1,-2,1,0,-1,-1,-1,-2,0,-2,-2,2,0,-2,1,-1,-1,-3,4,26,-2,-10,21,-2,0,1,-4,-12,-5,0,-5,6,-2,-6,2,3,8,-5,-1,-4,4,-8,-6,0,0
Action 124,EMG3L,-1,-1,1,0,-1,-3,0,0,-1,-2,-1,0,-1,-3,-1,-2,0,-2,0,-2,-2,1,-1,-1,1,-4,-2,1,-2,-2,-1,-2,0,-1,-16,0,-1,0,1,-2,-1,-1,1,-1,-1,0,0
Action 124,EMG4L,-2,0,-1,-3,0,0,-4,-1,0,-2,-2,-2,-2,-3,-2,0,-1,-2,-3,0,-3,0,-2,-2,-2,-3,-2,-3,-1,0,0,1,-2,-3,1,0,-3,-1,-1,0,0,-1,-1,0,0,0,0
Action 124,EMG5L,-2,0,0,1,0,-2,-2,-1,-3,-2,-4,-1,0,0,-2,-1,0,1,-3,-1,0,0,-2,-1,-1,-1,-3,0,-2,-3,-2,-1,0,0,-3,-2,-1,-2,1,-2,-3,-1,0,0,-3,0,0
Action 124,EMG6L,-3,-2,-3,-1,-1,0,-2,-2,-3,-2,-3,-2,-1,-3,-3,-2,0,-1,-2,0,0,-3,-1,-2,3,0,-1,0,-2,-1,-3,1,-1,0,1,0,-4,-1,-1,-1,-2,-2,-1,-1,-2,0,0
Action 124,EMG7L,-1,-1,-1,-1,-2,-1,-2,-2,1,-3,-2,-5,0,-2,-1,-2,2,0,-2,-3,-1,-1,-1,-2,-1,-1,-2,1,-1,1,-3,-1,-1,1,-1,-1,-1,-1,-3,1,0,-1,-2,0,0,0,0
Action 124,EMG0R,2,-7,-31,7,1,4,-3,-3,-8,15,-16,-31,16,-13,-15,25,-18,-1,-5,-34,-47,-7,25,-8,63,-57,40,-83,45,-67,12,-37,38,-7,10,0,-8,-6,2,-1,-1,-14,28,27,45,0,0
Action 124,EMG1R,1,-1,-4,-1,-1,-5,-3,-10,-2,19,9,-1,-4,6,-10,4,-1,-17,1,34,-32,4,-11,6,-6,1,16,-30,23,-1,8,-7,15,0,5,4,-23,-3,4,-6,-7,-3,3,14,20,0,0
Action 124,EMG2R,-1,2,-4,-3,-2,1,-1,-9,31,-7,-4,3,-1,19,-5,-3,1,-10,6,10,-14,-3,1,20,-2,1,18,-6,-3,-2,-10,-13,11,-3,1,1,-4,1,3,-6,0,-4,4,2,5,0,0
Action 124,EMG3R,2,0,2,0,-2,1,-3,-10,-8,-15,-5,7,-6,-7,-7,-11,-13,-11,3,1,-13,1,28,5,-16,-28,-3,23,13,-1,-21,-17,-2,-21,-5,-2,-5,6,-6,-2,-5,-9,16,-10,0,0,0
Action 124,EMG4R,0,-2,-4,-3,-3,-1,-2,-7,-9,-12,5,26,-6,8,-14,-2,-57,-6,14,24,25,34,64,25,-23,-5,-22,-15,50,-18,-39,11,24,-18,-12,-2,2,1,-3,-2,-2,-3,8,-3,-8,0,0
Action 124,EMG5R,1,-5,0,2,-1,0,1,0,-4,1,17,13,-5,-1,-2,19,5,-14,7,4,-12,24,4,16,-14,-8,30,23,-39,-2,-9,-1,6,1,-2,0,-1,-1,-5,-5,-6,-21,8,23,11,0,0
Action 124,EMG6R,-1,1,-3,-2,-1,-1,2,-6,-8,5,0,8,-3,-16,-4,10,-24,-40,19,-20,-23,36,-33,28,-10,-21,22,-7,8,-23,-5,-35,16,-3,-25,3,-2,5,-10,-4,-5,6,7,18,17,0,0
Action 124,EMG7R,0,-1,-5,4,1,3,0,-24,-13,4,-5,-8,-5,14,0,8,-11,-13,16,-19,-36,44,-25,30,18,-12,24,-35,53,-48,33,-18,48,-28,19,-5,70,-18,-5,0,-4,-1,15,16,26,0,0
Action 124,GLX,0.0625,-1.625,0.3125,-1.75,-3.8125,2.625,-1.375,5.0625,6.625,-1.8125,-6.125,0.125,-1.625,-1.125,1.75,9.3125,6.875,9.5,2.25,2.25,-5.375,-4.25,4.5,7.625,4.0625,-8.4375,-2.3125,-24.8125,-8.4375,-4.0625,6,7.625,10.0625,9.75,9.9375,5.0625,2.75,-0.375,-6.0625,-4.625,-4.9375,2.6875,-1.9375,1.9375,2.8125,0,0
Action 124,GLY,0.0625,-1.625,0.3125,-1.75,-3.8125,2.625,-1.375,5.0625,6.625,-1.8125,-6.125,0.125,-1.625,-1.125,1.75,9.3125,6.875,9.5,2.25,2.25,-5.375,-4.25,4.5,7.625,4.0625,-8.4375,-2.3125,-24.8125,-8.4375,-4.0625,6,7.625,10.0625,9.75,9.9375,5.0625,2.75,-0.375,-6.0625,-4.625,-4.9375,2.6875,-1.9375,1.9375,2.8125,0,0
Action 124,GLZ,0.0625,-1.625,0.3125,-1.75,-3.8125,2.625,-1.375,5.0625,6.625,-1.8125,-6.125,0.125,-1.625,-1.125,1.75,9.3125,6.875,9.5,2.25,2.25,-5.375,-4.25,4.5,7.625,4.0625,-8.4375,-2.3125,-24.8125,-8.4375,-4.0625,6,7.625,10.0625,9.75,9.9375,5.0625,2.75,-0.375,-6.0625,-4.625,-4.9375,2.6875,-1.9375,1.9375,2.8125,0,0
Action 124,GRX,-1.625,-0.8125,0.4375,-0.25,1.9375,2.875,-8.9375,-11.875,-6.625,13.1875,46.5625,-10.375,17.625,46.0625,63.25,49.25,40,17.875,10.75,-8.5625,11.125,3.875,4.4375,17.875,29.1875,41.125,18.625,-11.9375,-5,-0.9375,0.625,-4.6875,17.1875,29,33.75,-65.4375,-4.5,-47.3125,-24.5625,78.6875,23.4375,47.875,64.1875,-34.5,12.5,0,0
Action 124,GRY,-1.625,-0.8125,0.4375,-0.25,1.9375,2.875,-8.9375,-11.875,-6.625,13.1875,46.5625,-10.375,17.625,46.0625,63.25,49.25,40,17.875,10.75,-8.5625,11.125,3.875,4.4375,17.875,29.1875,41.125,18.625,-11.9375,-5,-0.9375,0.625,-4.6875,17.1875,29,33.75,-65.4375,-4.5,-47.3125,-24.5625,78.6875,23.4375,47.875,64.1875,-34.5,12.5,0,0
