ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85
Action 11,EMG5L,-3,5,4,0,2,2,-1,2,-1,-5,-3,-5,-1,-1,-2,-6,-1,-4,-4,8,1,24,2,-10,-4,-1,1,-20,5,20,3,-25,-9,1,18,18,-8,5,-3,-8,-12,-7,1,-9,21,-25,7,3,2,-2,0,2,1,-1,6,1,0,-2,11,-6,-3,3,2,30,30,13,4,2,2,2,-4,0,-6,6,-3,-11,-3,10,8,1,2,NaN,NaN,NaN,NaN
Action 11,EMG6L,-1,5,-7,5,4,3,-3,15,-13,14,-15,5,-4,-11,10,10,-3,-4,-37,24,2,9,13,-16,13,-18,-3,-41,14,29,-2,4,1,13,-1,-1,2,9,-4,-3,2,-6,-4,-2,-5,10,3,1,0,-2,2,1,1,1,-2,1,1,1,14,-1,-2,-2,5,9,9,1,-5,1,-1,-5,0,0,-23,11,2,0,3,4,6,-1,-2,NaN,NaN,NaN,NaN
Action 11,EMG7L,-5,7,1,8,8,0,-16,-4,-25,7,-3,3,-5,36,-13,1,-16,-10,-25,7,-8,-48,-5,-58,-59,-10,-22,-40,21,23,-5,50,30,4,-4,-4,23,-17,7,-5,28,-17,-19,-8,-21,11,-3,-6,-3,-1,-6,-3,5,-4,-7,-7,4,3,9,-2,16,-4,21,-4,-4,-3,-13,0,-2,-14,-3,-2,3,4,-1,-4,-2,0,0,-2,0,NaN,NaN,NaN,NaN
Action 11,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 11,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN,NaN,NaN,NaN
Action 11,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN
Action 11,EMG3R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 11,EMG4R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN
Action 11,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
Action 11,EMG6R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN
Action 11,EMG7R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 11,GLX,-92.8125,-84.5,-84.625,-84.625,-103.5625,-90.4375,-85.6875,-85.6875,-68.125,-55.5625,-35.125,-35.125,-35.125,-3.75,-3.75,-7.6875,-7.125,-7.125,-7.5,-8.375,-14.625,-7.125,6.0625,31.0625,31.0625,-27.875,7.125,21.125,21.125,7.6875,13,9.625,8,0.875,-1.1875,-1.1875,1.25,7.1875,3.9375,5.0625,8.6875,11.1875,16.1875,41.375,50.25,55.5,74.3125,134.25,134.5,140.875,165.25,103.25,75.125,25.5625,11.125,47.4375,57.6875,-2.8125,-13.6875,-16.1875,-18.75,-29.8125,-37.25,-9.8125,-9.8125,1.9375,8.9375,12,16.0625,13.625,14.875,18.125,19.4375,18.125,14.1875,9.4375,5.6875,0.125,-0.375,-4.3125,-4.1875,NaN,NaN,NaN,NaN
Action 11,GLY,-92.8125,-84.5,-84.625,-84.625,-103.5625,-90.4375,-85.6875,-85.6875,-68.125,-55.5625,-35.125,-35.125,-35.125,-3.75,-3.75,-7.6875,-7.125,-7.125,-7.5,-8.375,-14.625,-7.125,6.0625,31.0625,31.0625,-27.875,7.125,21.125,21.125,7.6875,13,9.625,8,0.875,-1.1875,-1.1875,1.25,7.1875,3.9375,5.0625,8.6875,11.1875,16.1875,41.375,50.25,55.5,74.3125,134.25,134.5,140.875,165.25,103.25,75.125,25.5625,11.125,47.4375,57.6875,-2.8125,-13.6875,-16.1875,-18.75,-29.8125,-37.25,-9.8125,-9.8125,1.9375,8.9375,12,16.0625,13.625,14.875,18.125,19.4375,18.125,14.1875,9.4375,5.6875,0.125,-0.375,-4.3125,-4.1875,NaN,NaN,NaN,NaN
Action 11,GLZ,-92.8125,-84.5,-84.625,-84.625,-103.5625,-90.4375,-85.6875,-85.6875,-68.125,-55.5625,-35.125,-35.125,-35.125,-3.75,-3.75,-7.6875,-7.125,-7.125,-7.5,-8.375,-14.625,-7.125,6.0625,31.0625,31.0625,-27.875,7.125,21.125,21.125,7.6875,13,9.625,8,0.875,-1.1875,-1.1875,1.25,7.1875,3.9375,5.0625,8.6875,11.1875,16.1875,41.375,50.25,55.5,74.3125,134.25,134.5,140.875,165.25,103.25,75.125,25.5625,11.125,47.4375,57.6875,-2.8125,-13.6875,-16.1875,-18.75,-29.8125,-37.25,-9.8125,-9.8125,1.9375,8.9375,12,16.0625,13.625,14.875,18.125,19.4375,18.125,14.1875,9.4375,5.6875,0.125,-0.375,-4.3125,-4.1875,NaN,NaN,NaN,NaN
Action 11,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 11,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 11,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 11,ORL,6.586381,6.433865,6.386102,6.386102,6.278696,6.115006,5.916325,5.916325,5.815895,5.768606,5.640259,5.640259,5.640259,5.551781,5.551781,5.531333,5.520113,5.520113,5.514484,5.498186,5.476992,5.413289,5.415166,5.455955,5.455955,5.448433,5.446653,5.483228,5.483228,5.506006,5.526465,5.535399,5.547468,5.554753,5.556338,5.556338,5.558267,5.567155,5.574378,5.58091,5.586006,5.592264,5.609643,5.663057,5.694016,5.725288,5.766345,6.092613,6.161764,6.297151,6.451544,6.583368,6.660131,6.735493,6.784976,6.811428,6.827324,6.822745,6.781026,6.763609,6.732193,6.728123,6.72021,6.731114,6.731114,6.739389,6.759385,6.776005,6.791036,6.804957,6.809683,6.813,6.819333,6.837735,6.847872,6.85743,6.859365,6.858397,6.856763,6.849667,6.842152,NaN,NaN,NaN,NaN
Action 11,OPL,3.652426,4.063906,4.219067,4.219067,4.550293,5.066679,5.764624,5.764624,6.086596,6.229712,6.569604,6.569604,6.569604,6.718968,6.718968,6.684545,6.66854,6.66854,6.646353,6.62712,6.613464,6.498046,6.198503,5.877497,5.877497,5.451397,5.369239,5.319385,5.319385,5.284567,5.285885,5.286173,5.284974,5.280396,5.275907,5.275907,5.276228,5.275891,5.273143,5.259901,5.249372,5.234997,5.188655,5.068047,5.002433,4.937483,4.869866,4.409468,4.308022,4.097128,3.865495,3.644297,3.440413,3.279383,3.172933,3.097072,3.072975,3.043851,3.034506,3.035016,3.045276,3.064585,3.077678,3.080427,3.080427,3.080449,3.080689,3.077397,3.073952,3.066648,3.063717,3.063065,3.062634,3.060138,3.055785,3.050315,3.047788,3.04338,3.039191,3.037144,3.03339,NaN,NaN,NaN,NaN
Action 11,OYL,4.576107,4.587915,4.588255,4.588255,4.583404,4.56641,4.526712,4.526712,4.494475,4.469923,4.384057,4.384057,4.384057,4.310156,4.310156,4.296153,4.292493,4.292493,4.297684,4.28552,4.269381,4.218009,4.219143,4.229609,4.229609,4.288682,4.285595,4.299483,4.299483,4.319067,4.330932,4.335932,4.340646,4.342544,4.34049,4.34049,4.340046,4.33758,4.337286,4.334161,4.332991,4.331156,4.327871,4.326022,4.324066,4.323499,4.327066,4.363309,4.377439,4.40437,4.4461,4.455497,4.468371,4.429649,4.392083,4.407254,4.423791,4.464342,4.491362,4.499282,4.510661,4.485795,4.451939,4.421841,4.421841,4.414238,4.404011,4.398951,4.400125,4.402588,4.41471,4.422035,4.427301,4.442156,4.449746,4.453359,4.455218,4.457469,4.45938,4.462893,4.463369,NaN,NaN,NaN,NaN
Action 11,ORR,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,NaN,NaN,NaN,NaN
Action 11,OPR,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,NaN,NaN,NaN,NaN
Action 11,OYR,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,NaN,NaN,NaN,NaN
Action 12,ALX,0.8208008,0.8461914,0.9824219,1.068359,1.081055,1.168945,1.121582,0.9448242,0.7192383,0.3408203,0.2119141,0.1103516,-0.1821289,-0.425293,-0.5585938,-0.6943359,-0.7211914,-0.8334961,-0.8334961,-0.8496094,-0.8696289,-0.9072266,-0.9331055,-0.9355469,-0.965332,-1.030273,-1.078613,-1.195801,-1.395508,-1.312988,-1.001465,-0.7241211,0.9277344,0.3037109,-0.1674805,-0.1103516,0.002929688,-0.09570313,-0.08984375,-0.08544922,-0.07519531,-0.07324219,-0.07324219,-0.1020508,-0.1020508,-0.09667969,0.1694336,-0.2944336,0.1621094,-0.3383789,0.2490234,0.4555664,0.4311523,0.4311523,0.6142578,0.7158203,0.7797852,0.8759766,0.8759766,0.972168,1.01123,1.007813,0.9951172,0.9038086,0.8706055,0.8608398,0.8515625,0.9072266,0.9389648,0.9750977,0.9716797,0.9262695,0.9125977,0.9165039,0.9169922,0.9335938,0.9291992,0.9282227,0.9223633,0.9272461,0.9267578,NaN,NaN,NaN,NaN
Action 12,ALY,0.7373047,0.6884766,0.6972656,0.7978516,0.8032227,0.6489258,0.5327148,0.565918,0.7050781,0.5068359,0.4741211,0.4394531,0.2709961,0.2915039,0.1640625,0.1650391,0.1420898,0.1704102,0.1704102,0.2197266,0.1743164,0.2001953,0.2026367,0.1816406,0.1748047,0.1381836,0.1083984,0.1308594,0.1230469,0.07763672,0.1992188,0.3452148,0.3266602,0.1157227,0.331543,0.5063477,0.3759766,0.3950195,0.3813477,0.3774414,0.3808594,0.378418,0.378418,0.355957,0.355957,0.4101563,0.2490234,0.08837891,0.04394531,0.1582031,0.40625,0.4760742,0.5917969,0.5917969,0.9404297,0.8427734,0.8461914,0.8525391,0.8525391,0.8364258,0.4985352,0.4453125,0.4912109,0.5195313,0.4697266,0.4091797,0.4160156,0.3393555,0.2963867,0.2338867,0.2709961,0.3139648,0.2783203,0.2617188,0.2641602,0.3027344,0.300293,0.2895508,0.2807617,0.2749023,0.2753906,NaN,NaN,NaN,NaN
Action 12,ALZ,0.1606445,0.2260742,0.2958984,0.4018555,0.4492188,0.5239258,0.6337891,0.8349609,0.8911133,0.7558594,0.7099609,0.6918945,0.5410156,0.409668,0.3569336,0.2592773,0.2514648,0.2358398,0.2358398,0.4145508,0.465332,0.4501953,0.440918,0.4423828,0.387207,0.2988281,0.2578125,0.215332,0.2841797,0.5932617,0.734375,0.8496094,0.4135742,0.9501953,1.089844,1.011719,0.9492188,0.9755859,0.9658203,0.9389648,0.9462891,0.9311523,0.9311523,0.9306641,0.9306641,0.6582031,1.023926,0.6977539,0.6430664,0.2338867,0.5693359,0.6274414,0.7104492,0.7104492,0.8442383,0.8422852,0.6274414,0.5102539,0.5102539,0.3461914,0.2958984,0.2451172,0.2348633,0.2167969,0.2431641,0.2246094,0.152832,0.121582,0.1123047,0.07910156,0.06982422,0.07177734,0.1162109,0.1313477,0.1416016,0.1259766,0.1171875,0.121582,0.1376953,0.1337891,0.1352539,NaN,NaN,NaN,NaN
Action 12,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN,NaN,NaN,NaN
Action 12,ARY,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,NaN,NaN,NaN,NaN
Action 12,ARZ,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,NaN,NaN,NaN,NaN
Action 12,EMG0L,18,-3,-6,5,-1,-8,-5,8,-41,-6,-20,20,7,-15,-8,-10,6,16,-14,11,1,2,-9,1,-19,-8,-8,5,-13,-66,55,-15,-7,-7,-8,21,1,-21,1,-5,12,-4,6,-21,8,17,-1,4,2,16,7,1,3,-2,0,0,5,-2,8,-1,1,-1,0,-1,-4,-1,-1,1,-1,-1,-3,0,-1,-2,1,0,0,-1,-1,0,-2,NaN,NaN,NaN,NaN
Action 12,EMG1L,10,-2,-6,2,-2,-4,1,4,-14,-3,-6,19,-4,-2,-8,4,0,-1,-7,1,3,-6,-6,1,-4,-11,-7,4,4,-29,17,12,-6,6,-6,19,7,-15,2,4,22,0,0,-12,-18,21,-7,3,3,5,-1,-1,-2,-4,1,3,2,-2,-5,0,-1,-1,-1,0,-4,1,-2,-2,-3,-2,0,0,-2,1,0,0,0,-1,0,-1,1,NaN,NaN,NaN,NaN
Action 12,EMG2L,1,6,-4,-12,-4,6,-3,8,16,-1,-5,5,7,-26,1,6,-1,10,2,1,6,-8,0,1,0,0,-1,0,-1,-16,9,5,5,3,-4,2,3,-5,-7,3,18,-3,-5,-12,-1,1,-3,1,-2,1,-2,-1,-2,-8,0,2,2,1,-2,-1,-1,-1,0,-1,0,-3,0,-1,-3,0,0,-1,-2,-1,0,-2,-1,-1,0,-3,-2,NaN,NaN,NaN,NaN
Action 12,EMG3L,-2,1,-10,14,-13,-7,5,7,29,-15,26,-5,7,-25,-12,-4,1,13,-2,-5,14,-10,-5,9,1,1,0,3,-7,-21,10,4,0,-1,-10,10,-1,-4,-3,-2,6,-2,-2,-3,-4,3,-5,-9,-4,3,3,2,5,-4,0,2,3,1,-1,0,-2,-5,-4,-2,0,0,0,0,-3,-1,-1,0,-3,-1,-1,-2,-1,0,1,0,0,NaN,NaN,NaN,NaN
Action 12,EMG4L,-1,-3,-4,-22,-9,10,-7,2,9,-14,-6,1,-14,-13,-5,-3,-1,4,1,-1,-6,-9,-7,0,1,2,2,11,2,3,73,10,3,-8,-31,10,0,9,-10,0,0,-29,30,14,-7,7,-8,14,-16,-5,2,0,3,-2,-2,2,2,0,-2,-1,0,-5,1,-5,2,-2,2,-6,-34,4,3,0,-3,1,2,0,-2,1,-1,-2,-1,NaN,NaN,NaN,NaN
Action 12,EMG5L,-1,-4,-2,-6,18,-4,-1,-18,4,-5,-12,3,6,-6,-3,-4,0,9,-5,2,0,-4,0,-2,5,3,-1,39,3,-13,27,0,11,9,-11,-3,7,12,-9,-1,1,-13,9,2,3,4,4,62,-6,-15,0,-3,-1,-4,-2,0,1,4,0,-1,-5,-8,-6,-6,2,4,-9,-1,-9,5,1,-11,4,-3,-4,2,-3,-3,-3,-2,-6,NaN,NaN,NaN,NaN
Action 12,EMG6L,1,-17,-8,6,0,1,2,0,-5,1,-23,1,22,-4,1,-11,12,-13,-8,7,2,-10,-2,6,16,47,-2,127,-71,-33,13,-2,-24,29,-21,-36,10,33,-30,11,-6,-4,24,-15,12,1,16,15,-4,-9,-10,1,-3,-3,-3,6,1,11,2,0,0,2,-2,7,-6,-1,2,-8,5,-1,-3,-6,-10,1,1,-4,-10,1,-1,4,-5,NaN,NaN,NaN,NaN
Action 12,EMG7L,1,0,2,2,-5,-5,-8,6,-27,-9,-17,7,6,-22,-19,-9,-22,12,-30,5,-4,-11,-4,8,-26,2,-8,26,-51,-5,-28,32,-2,-2,36,82,11,2,-46,9,5,35,29,-83,15,-2,-15,5,-3,17,-3,2,4,0,-1,-3,41,12,11,2,17,1,1,7,-6,-6,1,-4,-3,-2,-5,-4,-6,-6,-3,2,-2,-3,-1,-1,0,NaN,NaN,NaN,NaN
Action 12,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 12,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN,NaN,NaN,NaN
Action 12,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN
