ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 124,EMG4R,-4,2,3,0,-5,-1,2,-5,-6,9,8,1,2,19,-19,23,-67,8,19,32,0,1,-8,-40,1,5,-19,1,8,-5,-38,47,-15,0,-13,-11,-6,-4,-4,-11,-4,6,5,-7,-1,0,0
Action 124,EMG5R,-1,-4,0,-2,-3,1,-1,-4,-3,-1,2,8,-5,46,6,-7,-3,-11,-2,-4,6,-29,3,26,1,11,2,7,-11,31,4,-15,-8,-10,-10,4,-6,-2,-1,-17,2,-7,0,-7,-5,0,0
Action 124,EMG6R,-1,-1,2,-1,2,-1,0,2,-3,-1,6,4,7,1,12,-11,16,3,-7,-8,-14,9,23,11,-7,1,1,20,-18,-11,29,-34,28,1,-2,2,-7,0,49,-4,6,6,-11,1,2,0,0
Action 124,EMG7R,2,4,5,0,1,-1,-2,-1,-2,4,6,-1,-3,21,-7,-43,-31,-11,-1,-10,-16,-32,-3,-1,-9,31,29,26,-11,7,10,-43,-4,-15,4,5,-38,-5,-37,-10,11,-9,-12,14,13,0,0
Action 124,GLX,-0.3125,0.6875,-1.5,-3.125,-3.3125,-0.75,-2.1875,18.25,40.0625,-0.25,21.0625,-5.75,-15.125,-18.375,-11.3125,-4.0625,-18.4375,-8.1875,-4.4375,4.0625,-5.875,4.125,3.75,1.875,3.4375,-9.1875,-9.6875,-9.4375,-7.25,1.25,5.5625,5.3125,3.4375,1.875,0,-0.4375,-2.6875,0.9375,3.375,-47.6875,-75.5,53.0625,-71.625,22.5625,31.25,0,0
Action 124,GLY,-0.3125,0.6875,-1.5,-3.125,-3.3125,-0.75,-2.1875,18.25,40.0625,-0.25,21.0625,-5.75,-15.125,-18.375,-11.3125,-4.0625,-18.4375,-8.1875,-4.4375,4.0625,-5.875,4.125,3.75,1.875,3.4375,-9.1875,-9.6875,-9.4375,-7.25,1.25,5.5625,5.3125,3.4375,1.875,0,-0.4375,-2.6875,0.9375,3.375,-47.6875,-75.5,53.0625,-71.625,22.5625,31.25,0,0
Action 124,GLZ,-0.3125,0.6875,-1.5,-3.125,-3.3125,-0.75,-2.1875,18.25,40.0625,-0.25,21.0625,-5.75,-15.125,-18.375,-11.3125,-4.0625,-18.4375,-8.1875,-4.4375,4.0625,-5.875,4.125,3.75,1.875,3.4375,-9.1875,-9.6875,-9.4375,-7.25,1.25,5.5625,5.3125,3.4375,1.875,0,-0.4375,-2.6875,0.9375,3.375,-47.6875,-75.5,53.0625,-71.625,22.5625,31.25,0,0
Action 124,GRX,0.5,1.9375,2.125,-3,-1.625,-0.75,-5.3125,-6,-12.375,20.9375,10.1875,8.0625,10.875,-9.3125,6.6875,16.9375,38.25,26.875,23,11.625,10.4375,31.75,20.0625,38.375,38.3125,-5.8125,-23.375,-53.75,-59.1875,-61.125,-13.25,29.375,24.625,-8.625,-3.4375,-7.8125,-12.6875,-0.3125,3.375,20.875,12.3125,-30.6875,8,-26.5625,-35.625,0,0
Action 124,GRY,0.5,1.9375,2.125,-3,-1.625,-0.75,-5.3125,-6,-12.375,20.9375,10.1875,8.0625,10.875,-9.3125,6.6875,16.9375,38.25,26.875,23,11.625,10.4375,31.75,20.0625,38.375,38.3125,-5.8125,-23.375,-53.75,-59.1875,-61.125,-13.25,29.375,24.625,-8.625,-3.4375,-7.8125,-12.6875,-0.3125,3.375,20.875,12.3125,-30.6875,8,-26.5625,-35.625,0,0
Action 124,GRZ,0.5,1.9375,2.125,-3,-1.625,-0.75,-5.3125,-6,-12.375,20.9375,10.1875,8.0625,10.875,-9.3125,6.6875,16.9375,38.25,26.875,23,11.625,10.4375,31.75,20.0625,38.375,38.3125,-5.8125,-23.375,-53.75,-59.1875,-61.125,-13.25,29.375,24.625,-8.625,-3.4375,-7.8125,-12.6875,-0.3125,3.375,20.875,12.3125,-30.6875,8,-26.5625,-35.625,0,0
Action 124,ORL,2.812032,2.806318,2.798867,2.794103,2.797683,2.803018,2.811731,2.916026,3.072835,3.272778,3.411361,3.48561,3.479032,3.463395,3.454385,3.451915,3.445265,3.436609,3.433887,3.433819,3.420665,3.427429,3.437931,3.44616,3.44253,3.431231,3.415782,3.396065,3.377436,3.375784,3.377743,3.384969,3.396543,3.405506,3.400954,3.397844,3.400253,3.408757,3.387471,3.387837,3.339688,3.242915,3.138361,3.093666,2.956996,0,0
Action 124,OPL,3.08481,3.084585,3.087547,3.089101,3.087618,3.086515,3.089136,3.123904,3.22278,3.451855,3.810444,4.262698,4.447327,4.539942,4.613658,4.723716,4.836507,4.905478,4.914692,4.909768,4.898204,4.891591,4.905147,4.960192,5.015404,5.058375,5.085515,5.092913,5.054399,5.015784,4.982535,4.963531,4.962483,4.970278,4.961324,4.95284,4.953049,4.913258,4.797138,4.59049,4.491874,3.940239,3.641684,3.422467,3.267143,0,0
Action 124,OYL,5.033218,5.039492,5.046208,5.04204,5.040039,5.030968,5.019228,4.943196,4.80524,4.616251,4.442387,4.31873,4.294261,4.262874,4.218484,4.183517,4.165275,4.145154,4.142904,4.14483,4.151982,4.156273,4.147998,4.114925,4.105462,4.114826,4.132123,4.15564,4.194887,4.208034,4.206001,4.201912,4.202389,4.205245,4.207718,4.21909,4.228187,4.254014,4.280416,4.308063,4.328404,4.452067,4.524615,4.605597,4.783586,0,0
Action 124,ORR,7.06648,7.0654,7.065343,7.063808,7.067473,7.068674,7.064236,7.022224,6.990242,6.874855,6.783721,6.716073,6.678153,6.649528,6.646452,6.666122,6.728658,6.776363,6.813106,6.832002,6.87228,6.912934,6.944172,7.02469,7.040043,7.038197,6.998815,6.886448,6.778145,6.699743,6.661132,6.686185,6.717454,6.717422,6.709465,6.692723,6.671933,6.656113,6.663576,6.763348,6.760481,6.811473,6.902196,7.042486,7.203928,0,0
Action 124,OPR,3.124736,3.12483,3.127911,3.133023,3.135429,3.135499,3.135852,3.155333,3.177792,3.280843,3.414868,3.681849,3.964289,4.270302,4.558086,4.799072,4.990306,5.041065,5.071433,5.079042,5.145783,5.276201,5.391185,5.309309,5.120986,4.934154,4.784205,4.73332,4.822344,4.974435,5.151751,5.211717,5.195857,5.17179,5.168969,5.158185,5.112095,5.003023,4.763722,4.332614,4.035339,3.651265,3.422444,3.260135,3.143672,0,0
Action 124,OYR,5.976846,5.980075,5.980803,5.979507,5.970292,5.96628,5.968801,5.993628,6.016544,6.169583,6.299205,6.423387,6.489306,6.533707,6.551806,6.561578,6.584986,6.602101,6.615313,6.628769,6.632348,6.60675,6.525668,6.4148,6.377858,6.371178,6.41031,6.525774,6.614638,6.638435,6.565139,6.510114,6.463789,6.473335,6.479818,6.477233,6.476887,6.471422,6.460968,6.448443,6.430272,6.343569,6.22325,6.030203,5.767673,0,0
Action 125,ALX,0.9282227,0.9223633,0.9355469,0.9389648,0.9375,1.054199,1.041992,0.8466797,0.5722656,0.3911133,0.4267578,0.3066406,0.2128906,0.2265625,0.2202148,0.2670898,0.1337891,0.1948242,0.1586914,0.06005859,0.07763672,0.05126953,0.04736328,0.07421875,0.08056641,0.1020508,0.1118164,0.06884766,0.1010742,0.09912109,0.05761719,0.08837891,0.03564453,0.06591797,0.06591797,0.08007813,0.112793,0.1171875,0.1113281,0.2333984,0.3417969,0.3291016,0.4672852,0.6650391,0.7529297,0,0
Action 125,ALY,-0.3364258,-0.3706055,-0.34375,-0.3950195,-0.4692383,-0.3178711,-0.5649414,-0.6748047,-0.6918945,-0.6879883,-0.7963867,-0.7075195,-0.7539063,-0.847168,-0.7983398,-0.855957,-0.8198242,-0.8525391,-0.8476563,-0.8613281,-0.859375,-0.8632813,-0.8242188,-0.7763672,-0.8447266,-0.8793945,-0.9082031,-0.8896484,-0.8530273,-0.8212891,-0.8364258,-0.8759766,-0.8554688,-0.8579102,-0.8510742,-0.8408203,-0.8237305,-0.7983398,-0.7304688,-0.8325195,-0.78125,-0.6367188,-0.8286133,-0.6635742,-0.7768555,0,0
Action 125,ALZ,0.03222656,0.03808594,0.04345703,0.05859375,0.06982422,-0.08300781,0.2407227,0.402832,0.4907227,0.4101563,0.4907227,0.5058594,0.5366211,0.5810547,0.5551758,0.5454102,0.5673828,0.5883789,0.5820313,0.5908203,0.5107422,0.5209961,0.5317383,0.5810547,0.5849609,0.550293,0.5356445,0.5478516,0.5522461,0.5878906,0.519043,0.5854492,0.5668945,0.5668945,0.5454102,0.5444336,0.5419922,0.5478516,0.5,0.4570313,0.4448242,0.3642578,0.3095703,0.3056641,0.3056641,0,0
Action 125,ARX,0.9052734,0.8930664,0.9008789,0.9047852,0.9399414,1.008301,0.9321289,0.831543,0.8212891,0.6176758,0.2924805,0.1083984,0.112793,0.09521484,0.03613281,0.07080078,-0.109375,-0.3330078,-0.2050781,0.328125,0.5620117,0.3564453,0.1884766,0.01269531,-0.1474609,-0.1547852,-0.0703125,-0.08300781,-0.1152344,-0.01123047,-0.07177734,-0.09130859,-0.09814453,-0.1157227,-0.09179688,-0.05615234,-0.07373047,-0.05712891,-0.02587891,0.1875,0.3525391,0.6586914,0.6381836,0.809082,0.9492188,0,0
Action 125,ARY,0.3681641,0.3730469,0.3598633,0.3779297,0.3666992,0.3813477,0.4868164,0.5708008,0.6435547,0.7583008,0.7109375,0.7016602,0.7797852,0.8051758,0.8408203,0.9204102,1.006348,0.8500977,0.6176758,0.8442383,0.9243164,0.9853516,1.045898,1.077148,0.9541016,0.894043,0.8115234,0.7758789,0.8061523,0.9174805,0.8432617,0.8793945,0.9018555,0.8974609,0.8554688,0.8618164,0.8208008,0.7138672,0.71875,0.8374023,0.7832031,0.7788086,0.7075195,0.6391602,0.4682617,0,0
Action 125,ARZ,0.1005859,0.1118164,0.07714844,0.1455078,0.06152344,0.1040039,0.2978516,0.3110352,0.3637695,0.4677734,0.4780273,0.4453125,0.4609375,0.4711914,0.4604492,0.5263672,0.4697266,0.3642578,0.3227539,0.3740234,0.5161133,0.5488281,0.5097656,0.4609375,0.3701172,0.3388672,0.4663086,0.5161133,0.5258789,0.5830078,0.5507813,0.4624023,0.503418,0.5092773,0.5058594,0.496582,0.4848633,0.484375,0.46875,0.4394531,0.4453125,0.3535156,0.3383789,0.1982422,0.2045898,0,0
Action 125,EMG0L,-5,-4,-3,4,2,-31,3,-3,11,-2,0,-7,-5,12,20,0,15,3,-18,-17,-20,6,-5,13,0,11,-3,-21,-21,-3,-16,12,-18,-13,-16,12,5,22,-2,17,-3,-12,4,-8,-3,0,0
Action 125,EMG1L,0,-1,-3,-1,1,-14,13,-8,-5,-1,1,1,-5,3,5,-3,2,3,-7,-6,-8,4,-6,0,3,2,-7,0,-5,0,1,9,-5,-9,-3,0,2,5,13,2,6,-2,2,-2,-3,0,0
Action 125,EMG2L,-3,1,-2,-1,0,56,24,-2,-2,-8,-9,-3,-15,-16,18,20,20,-81,10,1,2,-19,-2,-11,-1,-31,-6,-20,1,-19,1,-7,16,1,22,-1,-7,-1,4,-4,-6,2,4,12,1,0,0
Action 125,EMG3L,-1,-1,0,0,7,-13,-2,6,6,8,3,-1,-4,-34,11,-7,1,-7,4,-8,-14,1,2,4,-10,7,-1,9,-2,-17,10,-6,11,4,-8,6,-2,0,4,-2,6,-4,-1,-3,-3,0,0
Action 125,EMG4L,-3,0,0,0,0,-7,0,0,-5,3,2,2,-14,-21,9,4,-1,-4,-5,-12,-5,-3,-2,9,-6,8,-9,1,-13,-7,2,5,-5,-3,-11,12,5,3,-3,6,14,-10,-2,-4,-4,0,0
Action 125,EMG5L,-4,-2,-3,2,6,-2,0,8,-2,4,6,0,-20,8,0,13,7,-12,-14,-17,4,-2,-7,15,6,4,-26,-1,-23,-2,7,23,-22,-3,-11,9,4,8,-4,7,-1,-8,-7,-12,-3,0,0
Action 125,EMG6L,-3,-6,2,6,9,0,1,4,-3,3,6,-8,-4,3,-3,58,-32,-3,-24,-58,17,8,36,24,32,59,-86,45,-41,1,34,50,-106,-26,6,38,-10,5,-7,4,-21,-4,-3,-25,-29,0,0
Action 125,EMG7L,-4,0,-4,-11,13,-5,-4,-14,-7,-1,1,-10,-7,8,-9,7,-13,-24,13,-38,-5,20,10,29,6,12,-2,-12,-76,-13,-8,18,-38,-16,14,71,18,22,0,-10,29,-25,18,-16,-9,0,0
Action 125,EMG0R,5,4,6,3,-7,0,-2,0,-13,1,7,30,-17,11,-20,-4,8,2,15,10,19,-10,4,0,-25,-2,-1,-12,-12,8,26,-12,2,-4,-6,8,5,-5,-62,14,-9,12,46,-91,-2,0,0
Action 125,EMG1R,-1,0,14,-4,-8,13,6,5,-20,-2,-7,-6,-19,2,3,-13,-15,-1,8,7,-8,-12,-2,0,-10,-29,2,-9,-27,9,7,9,-7,-3,-3,0,0,-2,-14,8,-5,4,11,-17,2,0,0
Action 125,EMG2R,2,-1,20,-1,-5,1,10,22,-16,6,-14,-4,-11,-9,9,-20,-9,-7,2,17,-16,-8,2,-7,-9,-16,4,-7,-13,2,1,14,-2,-5,1,1,1,0,-8,7,6,-5,3,-1,-4,0,0
Action 125,EMG3R,-1,-2,4,1,-3,-7,7,14,-1,12,-8,-4,-14,4,10,-4,-4,-28,-17,-2,-50,15,-8,-41,-7,-9,10,-1,-55,6,-23,-3,2,-4,-2,24,27,64,14,1,-12,1,4,14,-2,0,0
Action 125,EMG4R,-1,-1,1,-4,4,-13,15,-12,-6,-15,6,-7,-5,-2,7,-21,-17,0,-52,-48,33,6,-28,-29,-34,-3,70,24,-14,15,-8,-32,10,14,-26,11,5,4,-5,2,0,-5,-1,18,-5,0,0
Action 125,EMG5R,-2,0,2,1,8,-25,-4,-12,1,-25,1,-7,8,-10,-8,-26,-10,17,0,5,-7,23,19,-18,-2,17,14,-19,-29,17,24,2,26,10,-8,13,-5,-11,-5,-6,-5,1,-2,0,-30,0,0
Action 125,EMG6R,1,3,2,-1,7,-28,-17,-9,-1,-5,1,12,-16,17,-24,-10,-8,2,8,-4,0,-1,5,-9,-10,-6,-38,42,-23,32,10,1,6,-27,0,11,6,3,-17,-11,-20,14,0,-20,4,0,0
Action 125,EMG7R,-1,3,0,3,-2,-6,6,-6,3,-3,-23,50,-41,-19,-5,-2,-9,-10,22,-8,5,7,1,-24,10,-35,-12,19,-4,61,18,35,26,-19,-5,2,14,-2,-51,16,-21,6,27,-78,11,0,0
Action 125,GLX,-2.875,0.6875,-0.5625,1.1875,-2.375,66.6875,8.6875,15.5625,11.375,3.1875,-9.125,-21.125,-3.8125,-9.5,8.9375,-1.625,-2.1875,2,2.4375,3,14.4375,-7.25,-12.875,-8.25,-2.125,5.375,1.4375,1.8125,-1.5625,-0.4375,-0.5,0.9375,-1.5,-1.625,-0.375,-2.0625,-3.125,-0.5625,7.125,-18.9375,-59.5625,-26.25,-69.9375,-54.0625,15.4375,0,0
Action 125,GLY,-2.875,0.6875,-0.5625,1.1875,-2.375,66.6875,8.6875,15.5625,11.375,3.1875,-9.125,-21.125,-3.8125,-9.5,8.9375,-1.625,-2.1875,2,2.4375,3,14.4375,-7.25,-12.875,-8.25,-2.125,5.375,1.4375,1.8125,-1.5625,-0.4375,-0.5,0.9375,-1.5,-1.625,-0.375,-2.0625,-3.125,-0.5625,7.125,-18.9375,-59.5625,-26.25,-69.9375,-54.0625,15.4375,0,0
Action 125,GLZ,-2.875,0.6875,-0.5625,1.1875,-2.375,66.6875,8.6875,15.5625,11.375,3.1875,-9.125,-21.125,-3.8125,-9.5,8.9375,-1.625,-2.1875,2,2.4375,3,14.4375,-7.25,-12.875,-8.25,-2.125,5.375,1.4375,1.8125,-1.5625,-0.4375,-0.5,0.9375,-1.5,-1.625,-0.375,-2.0625,-3.125,-0.5625,7.125,-18.9375,-59.5625,-26.25,-69.9375,-54.0625,15.4375,0,0
Action 125,GRX,-1.375,0.625,-3,-0.75,-14.375,-10.5625,26.625,14.3125,0,15.25,-6.6875,6.9375,5.875,26.5625,25.3125,11.8125,1.75,15.5625,54.9375,35.75,23.4375,-8.0625,-32.3125,-54.375,-51.1875,-21.625,15.4375,24.8125,21.125,0.1875,-5.5,-0.625,-0.375,-0.0625,-0.6875,-0.5,-4.1875,-5.4375,9.8125,33.9375,12.125,-4.375,24.25,13.625,-8.4375,0,0
Action 125,GRY,-1.375,0.625,-3,-0.75,-14.375,-10.5625,26.625,14.3125,0,15.25,-6.6875,6.9375,5.875,26.5625,25.3125,11.8125,1.75,15.5625,54.9375,35.75,23.4375,-8.0625,-32.3125,-54.375,-51.1875,-21.625,15.4375,24.8125,21.125,0.1875,-5.5,-0.625,-0.375,-0.0625,-0.6875,-0.5,-4.1875,-5.4375,9.8125,33.9375,12.125,-4.375,24.25,13.625,-8.4375,0,0
Action 125,GRZ,-1.375,0.625,-3,-0.75,-14.375,-10.5625,26.625,14.3125,0,15.25,-6.6875,6.9375,5.875,26.5625,25.3125,11.8125,1.75,15.5625,54.9375,35.75,23.4375,-8.0625,-32.3125,-54.375,-51.1875,-21.625,15.4375,24.8125,21.125,0.1875,-5.5,-0.625,-0.375,-0.0625,-0.6875,-0.5,-4.1875,-5.4375,9.8125,33.9375,12.125,-4.375,24.25,13.625,-8.4375,0,0
Action 125,ORL,2.697839,2.684822,2.674001,2.670063,2.666973,2.775785,2.969662,3.107042,3.344112,3.412502,3.397981,3.400712,3.394773,3.390325,3.411637,3.40951,3.406484,3.409954,3.424267,3.438541,3.447554,3.433413,3.412091,3.386594,3.385922,3.393467,3.397702,3.404744,3.405188,3.410277,3.411666,3.411631,3.406664,3.402262,3.402113,3.402847,3.402073,3.407133,3.417303,3.382449,3.331999,3.322192,3.271342,3.192572,3.120739,0,0
Action 125,OPL,3.102091,3.097651,3.089912,3.089155,3.108697,3.160954,3.292357,3.451079,3.970089,4.379436,4.558637,4.649966,4.693861,4.7065,4.734919,4.730372,4.723493,4.717854,4.730053,4.795323,4.861407,4.911857,4.935335,4.912076,4.875124,4.845028,4.832759,4.84713,4.863181,4.879751,4.885164,4.874859,4.870834,4.870796,4.87848,4.884418,4.874915,4.848854,4.800352,4.685672,4.440792,4.162422,4.083045,3.735105,3.591032,0,0
Action 125,OYL,5.117322,5.134216,5.149125,5.152277,5.15613,5.117017,4.934666,4.792396,4.551158,4.451964,4.401923,4.362035,4.330163,4.311911,4.261045,4.276972,4.278672,4.28181,4.269944,4.24428,4.251266,4.272041,4.305042,4.346291,4.343997,4.332701,4.317044,4.304047,4.303849,4.300577,4.300724,4.307879,4.315794,4.314783,4.314493,4.315876,4.319826,4.325671,4.33929,4.371716,4.430352,4.493215,4.514737,4.631358,4.709349,0,0
Action 125,ORR,7.142039,7.146634,7.144343,7.129498,7.099998,7.014733,6.87656,6.75607,6.707171,6.679682,6.635488,6.626898,6.640386,6.679084,6.710263,6.7343,6.743537,6.773521,6.81863,6.911791,6.964203,6.932005,6.858046,6.760516,6.644655,6.613587,6.622948,6.656449,6.682956,6.688053,6.678345,6.676103,6.674344,6.674311,6.672121,6.669554,6.665989,6.644181,6.648097,6.726737,6.750892,6.781787,6.806347,6.873983,7.008526,0,0
Action 125,OPR,3.136669,3.132603,3.13162,3.134169,3.152201,3.188857,3.284039,3.502984,3.724567,3.998676,4.393818,4.651203,4.776263,4.908916,4.940835,4.948803,4.980134,5.125177,5.195323,5.067038,4.793317,4.648544,4.60524,4.670609,4.866732,5.022451,5.159101,5.198019,5.18553,5.143519,5.139391,5.130477,5.119476,5.119955,5.124662,5.112892,5.085344,4.986341,4.940874,4.5969,4.330091,3.985997,3.757844,3.543028,3.320422,0,0
Action 125,OYR,5.618038,5.611426,5.60943,5.611695,5.624267,5.695734,5.874241,6.060856,6.13752,6.207342,6.280823,6.302406,6.307913,6.334258,6.364675,6.365366,6.383037,6.370994,6.294916,6.202918,6.172709,6.238876,6.349059,6.443735,6.482424,6.436196,6.321264,6.2609,6.233709,6.227561,6.228408,6.234049,6.231629,6.229013,6.220628,6.207013,6.203857,6.18759,6.18434,6.214417,6.225577,6.202327,6.20364,6.164328,5.980494,0,0
Action 126,ALX,0.9516602,0.9384766,0.9345703,0.9433594,0.9321289,0.9399414,0.9370117,0.9658203,0.956543,1.03418,0.9145508,0.7626953,0.7978516,0.7441406,0.5507813,0.2675781,0.2905273,0.3447266,0.2387695,0.1435547,0.1811523,0.1650391,0.1699219,0.1313477,0.1230469,0.1381836,0.1289063,0.09033203,0.1064453,0.06835938,0.06982422,0.05908203,0.07568359,0.09033203,0.1162109,0.1337891,0.1542969,0.1572266,0.2094727,0.1547852,0.1176758,0.1396484,0.1689453,0.1376953,0.159668,0,0
Action 126,ALY,-0.3183594,-0.3110352,-0.3173828,-0.3208008,-0.3305664,-0.3310547,-0.3188477,-0.3334961,-0.3364258,-0.3168945,-0.5302734,-0.5258789,-0.5786133,-0.6303711,-0.7216797,-0.6787109,-0.6728516,-0.7832031,-0.8271484,-0.7807617,-0.7763672,-0.8422852,-0.7797852,-0.8188477,-0.8334961,-0.8579102,-0.8647461,-0.8588867,-0.8325195,-0.8188477,-0.8100586,-0.8198242,-0.8286133,-0.8286133,-0.8334961,-0.8291016,-0.8500977,-0.8520508,-0.8603516,-0.8354492,-0.8168945,-0.8237305,-0.8276367,-0.7016602,-0.706543,0,0
Action 126,ALZ,0.04003906,0.02783203,0.02880859,0.03613281,0.03759766,0.02783203,0.04638672,0.03320313,0.04199219,-0.01855469,0.2421875,0.3178711,0.359375,0.4145508,0.4731445,0.4423828,0.4775391,0.5620117,0.6157227,0.5732422,0.5605469,0.5947266,0.5908203,0.5688477,0.5634766,0.6064453,0.5947266,0.5683594,0.5654297,0.5688477,0.5454102,0.5673828,0.565918,0.5639648,0.5556641,0.581543,0.6015625,0.5751953,0.5366211,0.5932617,0.5898438,0.543457,0.5483398,0.5019531,0.3291016,0,0
Action 126,ARX,0.890625,0.8930664,0.890625,0.8935547,0.8901367,0.8793945,0.8837891,0.8896484,0.8916016,0.8867188,0.8769531,0.9033203,0.9321289,0.9282227,0.8183594,0.7978516,0.7207031,0.4453125,0.2324219,0.112793,-0.001953125,-0.009277344,-0.08007813,-0.08251953,-0.230957,-0.3256836,-0.2182617,-0.001464844,0.1430664,0.2480469,0.2041016,0.1665039,0.1630859,-0.06933594,-0.08105469,-0.09228516,0.01318359,0.1870117,-0.06542969,0.001464844,0.02050781,0.0078125,0.03027344,-0.02490234,0.2275391,0,0
Action 126,ARY,0.3999023,0.378418,0.3823242,0.3740234,0.3891602,0.3969727,0.3930664,0.3911133,0.3930664,0.3984375,0.4101563,0.4189453,0.3989258,0.5224609,0.5341797,0.6704102,0.6904297,0.7954102,0.7480469,0.8056641,0.7504883,0.722168,0.9628906,0.9892578,0.9980469,0.902832,0.6806641,0.7919922,0.9311523,0.925293,0.984375,1.052246,1.046875,0.980957,0.9008789,0.7685547,0.7583008,0.8310547,0.8334961,0.8964844,0.8847656,0.8188477,0.7514648,0.6796875,0.7231445,0,0
Action 126,ARZ,0.1303711,0.1240234,0.1318359,0.1230469,0.1210938,0.1381836,0.1201172,0.1333008,0.1264648,0.1450195,0.1435547,0.1674805,0.1586914,0.1962891,0.3129883,0.3681641,0.4379883,0.465332,0.4584961,0.4980469,0.4643555,0.484375,0.534668,0.4858398,0.4213867,0.4072266,0.3300781,0.3935547,0.402832,0.4726563,0.4873047,0.4619141,0.434082,0.4223633,0.4111328,0.4682617,0.4858398,0.7387695,0.5161133,0.4765625,0.5200195,0.53125,0.5083008,0.4741211,0.5004883,0,0
Action 126,EMG0L,0,3,-1,-2,4,4,-5,0,2,4,-9,-4,1,0,3,-6,-3,2,-23,2,-2,8,4,-8,7,11,-10,-15,1,-18,1,-14,2,-6,4,1,16,-13,-4,18,-3,-2,6,-2,1,0,0
Action 126,EMG1L,0,1,1,0,4,-1,-2,-2,-2,-1,-3,-4,7,-4,-2,-2,-4,0,-8,1,6,-3,-9,1,9,5,-4,-8,-3,3,-2,-5,-3,-5,-5,-2,3,-10,-4,5,0,-6,-3,0,4,0,0
Action 126,EMG2L,-1,-1,0,-2,-1,-2,-2,-1,-5,-14,-13,-56,10,-2,-13,-15,16,-1,19,12,-20,-12,-8,30,-8,-2,-34,-27,49,-7,46,28,-26,-24,2,3,-31,11,-41,-42,-2,-58,7,4,1,0,0
Action 126,EMG3L,-2,-1,-1,0,-1,-3,0,-1,-6,-4,1,-12,13,-14,-1,0,2,7,-2,1,-1,1,-11,-21,-8,17,20,0,-7,16,1,-1,3,-8,-4,2,-4,-10,12,9,7,15,4,-4,-5,0,0
Action 126,EMG4L,-3,-1,-1,0,1,1,0,-3,-12,0,4,0,-6,-8,-3,6,-10,10,-1,4,-3,8,1,-4,0,7,10,6,-2,-1,-1,4,1,-9,-10,0,-3,-3,7,6,4,1,-3,-4,-6,0,0
Action 126,EMG5L,-1,-3,-1,0,2,-7,-9,0,-15,-1,-6,-5,-2,-13,-17,-1,-7,9,-8,10,-2,17,8,-10,7,8,-10,-5,-1,7,4,4,-12,-21,-12,-10,-25,-9,16,18,11,-5,-1,-6,-10,0,0
Action 126,EMG6L,1,2,-3,1,5,-6,1,-4,-10,-3,-7,-2,2,-7,-13,-17,31,25,-13,-11,51,7,35,-10,30,54,1,-12,-23,8,29,-12,7,-70,15,-12,-31,-21,17,39,24,13,14,-6,-10,0,0
Action 126,EMG7L,-2,-1,-6,4,-3,0,-2,1,-4,-2,3,1,0,-4,14,-1,12,8,-3,-3,26,32,20,2,60,22,7,25,0,-5,17,49,-32,-15,3,-1,65,30,-1,-2,-6,0,32,-5,-12,0,0
Action 126,EMG0R,10,8,-4,-3,9,-2,-3,-1,8,3,-2,2,-4,2,6,-7,8,-13,-3,-23,2,13,11,-12,-1,-4,4,3,5,7,2,9,-12,0,13,-3,-11,-8,0,-7,-17,-14,15,-7,20,0,0
Action 126,EMG1R,0,-4,-3,-2,0,3,-1,0,1,-2,7,-4,-8,-4,-5,-24,14,0,8,-9,-18,10,-7,-20,-5,-3,-19,-2,-4,1,-7,0,-16,-21,-7,-13,-3,-4,-4,-15,-2,-1,19,-8,11,0,0
Action 126,EMG2R,-2,1,2,-3,-1,-2,0,-1,-3,-4,1,-6,-6,-6,-4,-3,5,-4,4,1,-20,4,0,-11,6,2,-8,1,-2,-7,-17,6,1,-16,-7,-7,-12,-4,-1,-16,-6,1,-4,7,0,0,0
Action 126,EMG3R,2,-2,1,-3,-3,-2,-2,-1,-3,1,2,-3,-2,-4,-13,4,-12,-2,-13,11,26,4,-4,-18,10,-44,-9,37,-39,-11,-7,-29,47,-13,-15,-29,-60,5,-26,-8,5,-28,13,49,-2,0,0
Action 126,EMG4R,-1,-1,4,-4,-2,-2,3,-3,3,4,-3,-1,18,-13,-32,27,-9,15,-56,38,-63,0,63,-17,48,-14,32,47,-29,-29,-22,-38,6,5,35,-6,-24,-9,13,18,-9,-2,4,33,-6,0,0
Action 126,EMG5R,-3,0,0,-2,1,-5,-3,-4,-1,-3,-2,1,8,6,-13,41,3,8,-4,29,5,7,9,-13,-21,-7,52,-20,-20,13,28,28,21,5,10,20,5,-10,-5,8,-14,-6,-2,-4,-12,0,0
Action 126,EMG6R,-2,-2,0,-5,-1,1,-3,-2,1,0,-4,2,-1,14,-1,23,-8,-3,12,-25,-5,10,-34,-6,-18,34,-9,-12,27,4,-6,-4,-7,-27,-9,9,-3,-6,13,-1,-7,-3,-2,-7,-18,0,0
Action 126,EMG7R,1,4,1,-5,8,-5,-2,3,1,1,-2,-4,0,2,7,-1,3,2,-10,-15,-4,-12,0,-3,17,20,-19,29,-1,-6,-8,12,-2,0,-21,8,-1,22,-44,-5,-14,12,0,14,11,0,0
