ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84
Action 13,ALX,0.9228516,0.9213867,0.9169922,0.9135742,0.9208984,0.9169922,0.9223633,0.9199219,0.9379883,0.9677734,0.9262695,0.9223633,0.9355469,0.9228516,0.9208984,0.9301758,0.8774414,0.8129883,0.8129883,0.6992188,0.565918,0.4575195,0.4155273,0.3295898,0.2719727,0.1870117,0.2919922,0.2919922,-0.3632813,-0.03613281,0.01220703,-0.3706055,0.4941406,-0.3950195,0.4228516,0.5053711,-0.04980469,-0.08349609,-0.1391602,0.2446289,0.04150391,-0.09033203,-0.04443359,0.07128906,-0.1123047,-0.1821289,-0.1821289,-0.6870117,0.08935547,0.06347656,0.01367188,0.1303711,0.1850586,0.7724609,0.7885742,-0.3583984,0.08837891,0.3417969,0.2104492,0.3364258,0.4868164,0.4941406,0.6005859,0.7446289,0.8554688,0.8496094,0.9091797,0.9199219,0.9272461,0.9379883,0.925293,0.9116211,0.8925781,0.8769531,0.8984375,0.902832,0.9228516,0.9262695,0.9101563,0.909668,NaN,NaN,NaN,NaN
Action 13,ALY,0.3095703,0.3115234,0.3125,0.3105469,0.3134766,0.3168945,0.3291016,0.3344727,0.3442383,0.4160156,0.5595703,0.7182617,0.8481445,0.8896484,0.8974609,0.8911133,0.8496094,0.8574219,0.8574219,0.8007813,0.7592773,0.7348633,0.7290039,0.6704102,0.6635742,0.6640625,0.6040039,0.6040039,0.6088867,0.6611328,0.9985352,0.9379883,1.177246,0.7807617,0.9287109,0.934082,0.8510742,0.7294922,1.112793,1.293457,1.099121,0.8637695,0.9619141,1.039551,0.9707031,0.934082,0.934082,0.8266602,1.052734,1.003418,0.996582,0.9511719,0.9326172,1.07666,0.9853516,0.7324219,0.5024414,0.5371094,0.5258789,0.6152344,0.6821289,0.8374023,0.9956055,0.9106445,0.9931641,1.02832,0.8837891,0.7529297,0.6875,0.5957031,0.4926758,0.449707,0.440918,0.4350586,0.4951172,0.4482422,0.4067383,0.3603516,0.3291016,0.3217773,NaN,NaN,NaN,NaN
Action 13,ALZ,0.1162109,0.1088867,0.1123047,0.112793,0.1196289,0.1196289,0.1162109,0.1274414,0.1196289,0.1254883,0.1499023,0.1401367,0.175293,0.2133789,0.2514648,0.2788086,0.2783203,0.2563477,0.2563477,0.2373047,0.1933594,0.1591797,0.1123047,0.07763672,0.04003906,-0.0078125,0.1904297,0.1904297,0.1030273,0.1801758,-0.4375,-0.5629883,-0.09912109,-0.1606445,0.4672852,0.5522461,-0.02978516,0.09423828,-0.046875,-0.02294922,0.05078125,0.1269531,0.1206055,0.1044922,0.1083984,0.1079102,0.1079102,0.2036133,0.03466797,0.1240234,0.1157227,0.2109375,0.3129883,0.1396484,0.3457031,-0.340332,0.3388672,0.1313477,0.001953125,0.1323242,0.2573242,0.2485352,0.1835938,0.2602539,0.1699219,0.1923828,0.1567383,0.1513672,0.1499023,0.1425781,0.1669922,0.1757813,0.1826172,0.2045898,0.1762695,0.1425781,0.1362305,0.1210938,0.1323242,0.1337891,NaN,NaN,NaN,NaN
Action 13,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN,NaN,NaN,NaN
Action 13,ARY,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,NaN,NaN,NaN,NaN
Action 13,ARZ,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,NaN,NaN,NaN,NaN
Action 13,EMG0L,-3,-1,-1,-1,-1,-2,0,-1,0,-6,-3,5,-5,1,-6,-1,-1,-4,-2,7,0,6,-2,-6,-8,4,-2,-5,-7,4,-3,1,7,25,0,6,-22,-47,17,-8,1,-67,13,-16,-49,-1,-1,16,-10,-54,10,-11,-16,-4,-7,6,-1,2,1,2,-3,-1,-2,0,2,1,-2,-2,-3,-3,1,-1,-2,0,-1,1,-1,0,0,-1,NaN,NaN,NaN,NaN
Action 13,EMG1L,-1,-1,1,-1,0,0,-2,0,-2,-2,3,-2,-3,1,-3,-1,-3,-3,-2,1,-2,-2,-1,0,-2,7,2,3,0,-6,1,-5,4,16,-56,-57,-39,-20,23,-1,20,-20,1,-9,-9,-4,-4,0,4,8,-5,4,-6,-6,-6,1,-1,1,-1,0,-3,1,-4,-2,1,0,0,-2,-3,0,0,-2,-1,-1,-3,0,-3,-2,0,1,NaN,NaN,NaN,NaN
Action 13,EMG2L,0,-1,-1,-1,-2,-2,-1,0,2,0,12,-6,-9,0,0,3,-4,-1,0,0,-2,0,-1,1,-2,0,-3,-1,1,3,3,-5,1,-2,0,4,-21,-11,-7,6,8,-7,-4,2,-3,0,0,1,1,8,-3,3,1,-5,-1,0,-1,1,-1,0,-1,-6,0,-2,0,-2,0,0,-3,-1,0,-2,-2,-2,1,0,-1,-3,1,1,NaN,NaN,NaN,NaN
Action 13,EMG3L,-3,-2,4,-1,0,-1,-3,-2,2,-1,3,-2,-2,2,-2,0,-1,-1,1,0,0,3,4,2,0,-2,-4,-1,-6,0,2,-2,0,-1,1,-3,-7,-4,-5,5,2,-5,-2,-4,1,1,1,-4,0,0,-2,2,1,-4,2,-5,-3,2,-4,0,-1,-2,0,0,0,0,-1,1,-2,-2,0,-4,-2,-4,0,3,-3,0,0,-2,NaN,NaN,NaN,NaN
Action 13,EMG4L,-8,-1,2,-2,0,2,-2,-3,-1,-2,1,0,0,-1,-5,-7,4,1,1,-8,4,1,1,2,2,-1,-3,-2,-8,-1,0,-2,2,-3,0,-4,-2,-2,-4,1,2,-1,-2,-1,-3,-3,-3,-4,-1,1,-3,3,-1,-2,5,-16,8,5,6,1,-1,1,1,-1,0,2,-4,7,9,-3,-2,-5,-12,5,-6,0,-6,-1,6,-11,NaN,NaN,NaN,NaN
Action 13,EMG5L,-1,-4,-4,2,0,-1,3,0,-2,-3,0,-1,-2,1,-3,-8,0,-3,1,-3,4,0,1,2,2,0,-5,1,-3,-2,-4,-1,1,-4,0,-6,-12,-2,2,3,0,0,-4,2,-7,4,4,-1,1,1,-2,5,-1,-4,23,-13,23,35,18,1,7,1,2,-4,-4,-21,16,-30,6,1,-11,7,-12,5,-38,-1,-42,1,3,-2,NaN,NaN,NaN,NaN
Action 13,EMG6L,-2,-3,-4,1,-1,-1,1,-3,-1,-8,-4,5,-1,3,-1,1,2,-2,-2,-3,-2,-3,0,-1,10,1,2,2,-2,-7,-7,2,6,-13,2,-10,-31,-7,15,2,4,0,-3,5,-25,13,13,1,11,6,-7,15,-4,-4,-10,-3,-9,-2,-1,-3,3,-4,4,-3,-10,-2,-2,2,7,-2,2,0,-4,-4,-5,3,-8,-5,-5,-2,NaN,NaN,NaN,NaN
Action 13,EMG7L,1,-1,0,0,-3,1,-2,-11,-1,-52,-41,29,-3,24,-2,0,9,-7,-1,8,6,-16,-3,-29,-23,9,18,22,6,-26,-26,35,28,21,36,34,-49,20,44,-36,22,26,27,-6,-75,-26,-26,20,31,29,14,8,-36,-14,-6,-7,-13,0,-1,28,-26,-13,-1,9,9,0,-8,0,0,-5,8,0,-4,-2,-1,4,-2,-3,-2,-3,NaN,NaN,NaN,NaN
Action 13,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 13,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN,NaN,NaN,NaN
Action 13,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN
Action 13,EMG3R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 13,EMG4R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN,NaN,NaN
Action 13,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
Action 13,EMG6R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN,NaN,NaN
Action 13,EMG7R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,NaN,NaN
Action 13,GLX,-0.5,0.75,0.0625,0.125,0.3125,0.3125,1.875,4.6875,9,21.25,39.875,45.6875,48.1875,42.5,51.4375,54.125,66.8125,85.75,85.75,72.5,57.3125,56.125,48.5625,30.8125,24.5,16.9375,4.625,4.625,6.8125,-0.4375,0.5625,0.9375,-1.1875,-9.4375,-17.875,-27.25,-27.9375,-9.4375,30.375,-81.3125,-92.1875,-23.9375,-1.25,-7.6875,-0.0625,2.875,2.875,-10,-2.875,-0.875,1.875,-3.6875,-4.75,-1.25,2.625,10,6.4375,2.875,-19,-19,-19.9375,-15.9375,-37.75,-50.125,-32.625,-42.8125,-64.5,-59.5625,-44.8125,-45.1875,-39.875,-28.875,-26.25,-32,-31.5,-38.4375,-31.625,-5,15.375,17.4375,NaN,NaN,NaN,NaN
Action 13,GLY,-0.5,0.75,0.0625,0.125,0.3125,0.3125,1.875,4.6875,9,21.25,39.875,45.6875,48.1875,42.5,51.4375,54.125,66.8125,85.75,85.75,72.5,57.3125,56.125,48.5625,30.8125,24.5,16.9375,4.625,4.625,6.8125,-0.4375,0.5625,0.9375,-1.1875,-9.4375,-17.875,-27.25,-27.9375,-9.4375,30.375,-81.3125,-92.1875,-23.9375,-1.25,-7.6875,-0.0625,2.875,2.875,-10,-2.875,-0.875,1.875,-3.6875,-4.75,-1.25,2.625,10,6.4375,2.875,-19,-19,-19.9375,-15.9375,-37.75,-50.125,-32.625,-42.8125,-64.5,-59.5625,-44.8125,-45.1875,-39.875,-28.875,-26.25,-32,-31.5,-38.4375,-31.625,-5,15.375,17.4375,NaN,NaN,NaN,NaN
Action 13,GLZ,-0.5,0.75,0.0625,0.125,0.3125,0.3125,1.875,4.6875,9,21.25,39.875,45.6875,48.1875,42.5,51.4375,54.125,66.8125,85.75,85.75,72.5,57.3125,56.125,48.5625,30.8125,24.5,16.9375,4.625,4.625,6.8125,-0.4375,0.5625,0.9375,-1.1875,-9.4375,-17.875,-27.25,-27.9375,-9.4375,30.375,-81.3125,-92.1875,-23.9375,-1.25,-7.6875,-0.0625,2.875,2.875,-10,-2.875,-0.875,1.875,-3.6875,-4.75,-1.25,2.625,10,6.4375,2.875,-19,-19,-19.9375,-15.9375,-37.75,-50.125,-32.625,-42.8125,-64.5,-59.5625,-44.8125,-45.1875,-39.875,-28.875,-26.25,-32,-31.5,-38.4375,-31.625,-5,15.375,17.4375,NaN,NaN,NaN,NaN
Action 13,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 13,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 13,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN,NaN,NaN
Action 13,ORL,6.949379,6.949455,6.949332,6.949332,6.949332,6.949332,6.950605,6.953247,6.959501,6.9691,6.98442,7.019684,7.060427,7.094549,7.134324,7.155484,7.201296,7.269319,7.269319,7.369298,7.421039,7.473642,7.496362,7.526369,7.547879,7.56455,7.560955,7.560955,7.579044,7.570238,7.58106,7.58418,7.568703,7.5876,7.538556,7.501838,7.480012,7.455888,7.483625,7.448328,7.397754,7.349277,7.347606,7.344683,7.328045,7.329269,7.329269,7.32968,7.330821,7.329745,7.3333,7.32703,7.316296,7.303373,7.300198,7.310286,7.290397,7.288337,7.2756,7.246337,7.236362,7.211863,7.181767,7.127559,7.104317,7.091224,7.056839,7.026492,7.034857,7.039606,7.021793,6.99682,6.981215,6.92529,6.895281,6.857476,6.848768,6.845794,6.856737,6.862548,NaN,NaN,NaN,NaN
Action 13,OPL,3.058872,3.058631,3.058733,3.058733,3.058733,3.058733,3.058828,3.059193,3.059468,3.062098,3.07776,3.132065,3.231609,3.36784,3.529211,3.619784,3.812289,4.009051,4.009051,4.288999,4.457488,4.601798,4.664952,4.764433,4.832991,4.878829,4.891494,4.891494,4.927286,4.933808,4.97474,4.973707,4.949836,4.99005,4.980552,4.968358,4.995864,4.980039,4.956002,4.940231,4.954984,4.978031,4.980565,4.976238,4.982609,4.993165,4.993165,5.026707,5.019791,5.017586,5.012609,5.008301,5.000964,4.971698,4.910053,4.917872,4.875794,4.854931,4.787478,4.588849,4.502904,4.302686,4.102927,3.891796,3.699574,3.614716,3.463946,3.33743,3.249115,3.187931,3.14368,3.110159,3.09729,3.071129,3.070332,3.084333,3.088035,3.095466,3.103806,3.104831,NaN,NaN,NaN,NaN
Action 13,OYL,6.610386,6.610369,6.610185,6.610185,6.610185,6.610185,6.610825,6.612075,6.614511,6.624866,6.651749,6.669877,6.685572,6.703681,6.721071,6.731535,6.762698,6.797196,6.797196,6.851134,6.885579,6.917556,6.931543,6.957728,6.978927,6.996401,7.016286,7.016286,7.038879,7.04753,7.070839,7.08192,7.090317,7.099024,7.105969,7.109908,7.120908,7.131344,7.107007,7.053213,7.053541,7.044781,7.035106,7.018377,7.004755,7.005301,7.005301,7.000197,6.993824,6.994657,6.996332,7.000317,6.999958,7.001417,6.999327,7.00699,7.025639,7.04069,7.05402,7.050772,7.041788,7.044829,7.044205,7.03475,7.015812,7.002299,6.964213,6.916018,6.851979,6.793281,6.760848,6.747656,6.748122,6.754242,6.748648,6.724128,6.715543,6.706031,6.713036,6.717679,NaN,NaN,NaN,NaN
Action 13,ORR,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,NaN,NaN,NaN,NaN
Action 13,OPR,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,NaN,NaN,NaN,NaN
Action 13,OYR,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,NaN,NaN,NaN,NaN
Action 14,ALX,0.90625,0.90625,0.9116211,0.9106445,0.9169922,0.9296875,0.8999023,0.8618164,0.8666992,0.9179688,0.949707,0.9560547,0.949707,0.8481445,0.8154297,0.8154297,0.8154297,0.5356445,0.4902344,0.3759766,0.2387695,0.1904297,0.1694336,0.1694336,0.1005859,0.09765625,0.09570313,0.08154297,0.046875,0.05126953,0.1005859,0.340332,0.105957,0.3173828,0.6923828,-0.05029297,-0.1381836,-0.1381836,0.2094727,0.2094727,-0.08789063,0.02001953,0.05615234,0.05615234,0.1953125,0.3432617,0.01855469,0.06542969,0.07324219,0.07324219,0.4077148,0.8183594,0.09765625,0.4086914,0.390625,0.3291016,0.4931641,0.6542969,0.7231445,0.800293,0.9291992,1.041016,1.080566,1.080566,1.036621,1.036621,0.9462891,0.921875,0.8710938,0.8759766,0.9042969,0.9116211,0.9165039,0.9267578,0.9350586,0.9350586,0.9296875,0.9155273,0.9140625,0.9130859,0.9238281,0.9204102,NaN,NaN
Action 14,ALY,0.3305664,0.3305664,0.3320313,0.3330078,0.3369141,0.4853516,0.5566406,0.7231445,0.6762695,0.7661133,0.840332,0.8525391,0.8149414,0.8774414,0.8613281,0.8613281,0.8613281,0.7539063,0.7124023,0.6523438,0.6679688,0.6450195,0.6660156,0.675293,0.8203125,0.8623047,0.9321289,0.9702148,1.008301,1.003418,0.9838867,0.9770508,1.082031,1.072266,0.9902344,0.7719727,0.8681641,0.8681641,1.344238,1.344238,0.9882813,1.081055,0.9755859,0.9755859,0.8969727,1.159668,0.9882813,0.9482422,0.9350586,0.9350586,0.8066406,0.5942383,0.4780273,0.628418,0.6806641,0.7402344,0.7949219,0.809082,0.8461914,0.8535156,0.796875,0.7509766,0.6308594,0.6308594,0.5366211,0.5366211,0.722168,0.4995117,0.4213867,0.3056641,0.3129883,0.3046875,0.3149414,0.3359375,0.3291016,0.296875,0.2958984,0.3066406,0.2944336,0.2993164,0.3027344,0.3066406,NaN,NaN
Action 14,ALZ,0.1357422,0.1357422,0.137207,0.1298828,0.1386719,0.2045898,0.184082,0.2338867,0.2602539,0.2265625,0.2451172,0.2666016,0.2749023,0.2514648,0.2524414,0.2524414,0.2524414,0.159668,0.1196289,0.109375,0.03125,-0.01611328,-0.04492188,-0.04394531,-0.06933594,-0.06005859,-0.07617188,-0.06933594,-0.06152344,-0.04980469,-0.06298828,0.144043,-0.3188477,-0.2036133,0.1958008,0.07861328,0.03564453,0.03564453,0.001953125,0.001953125,0.159668,0.140625,0.1269531,0.1269531,0.2792969,-0.1289063,0.1152344,0.1166992,0.1132813,0.1132813,0.1044922,0.3637695,0.2304688,0.1298828,0.2026367,0.1245117,0.2509766,0.2314453,0.269043,0.2758789,0.2270508,0.1479492,0.137207,0.137207,0.1245117,0.1245117,0.1176758,0.2563477,0.2363281,0.2514648,0.2211914,0.1943359,0.1323242,0.09863281,0.06884766,0.06347656,0.08837891,0.1196289,0.1416016,0.144043,0.144043,0.1166992,NaN,NaN
